商品ID,商品規格ID,親規格組合わせID,規格組合わせID,親規格分類ID,規格分類ID,親規格分類名,規格分類名,メーカーID,メーカー名,商品名,表示ステータス(公開・非公開),メーカーURL(コメント1),コメント2,検索ワード(コメント3),コメント4,コメント5,コメント6,備考欄(SHOP専用),一覧-メインコメント,一覧-メイン画像,詳細-メインコメント,詳細-メイン画像,詳細-メイン拡大画像,詳細-サブタイトル(1),詳細-サブコメント(1),詳細-サブ画像(1),詳細-サブ拡大画像(1),詳細-サブタイトル(2),詳細-サブコメント(2),詳細-サブ画像(2),詳細-サブ拡大画像(2),詳細-サブタイトル(3),詳細-サブコメント(3),詳細-サブ画像(3),詳細-サブ拡大画像(3),詳細-サブタイトル(4),詳細-サブコメント(4),詳細-サブ画像(4),詳細-サブ拡大画像(4),詳細-サブタイトル(5),詳細-サブコメント(5),詳細-サブ画像(5),詳細-サブ拡大画像(5),発送日目安ID,削除フラグ,商品種別ID,商品コード,在庫数,在庫無制限フラグ,購入制限数,通常価格,販売価格,送料,ポイント付与率,ダウンロードファイル名,ダウンロード実ファイル,関連商品ID(1),関連商品コメント(1),関連商品ID(2),関連商品コメント(2),関連商品ID(3),関連商品コメント(3),関連商品ID(4),関連商品コメント(4),関連商品ID(5),関連商品コメント(5),関連商品ID(6),関連商品コメント(6),商品ステータス,商品ステータス名,カテゴリID,カテゴリ名
500694,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 1方向天井カセット形 16畳程度 システムマルチ 室内ユニット GXシリーズ,1,,"MLZ-GX505AS-IN｜【三菱電機 ハウジングエアコン 霧ケ峰】 1方向天井カセット形 16畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス GXシリーズ｜販売価格:284,040｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 16畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス GXシリーズ,MLZ-GX505AS-IN,"ホワイト,ベージュ",,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/mlz-gx505as-in.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 16畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス GXシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/mlz-gx505as-in.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/rc.jpg,,,,mitsubishi_housing/201504/sub/panel1.jpg,,"<div class=""set"">▼セット内容<br />室内機：MLZ-GX505AS-IN x 1<br />リモコン：同梱リモコン x 1<br />パネル：MAC-464PW x 1<br /></div>",,,,,,,2,0,1,MLZ-GX505AS-IN,,1,,284040,284040,,0,,,,,,,,,,,,,,,,,"200150,210280",
500695,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 1方向天井カセット形 18畳程度 システムマルチ 室内ユニット GXシリーズ,1,,"MLZ-GX565AS-IN｜【三菱電機 ハウジングエアコン 霧ケ峰】 1方向天井カセット形 18畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス GXシリーズ｜販売価格:348,840｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 18畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス GXシリーズ,MLZ-GX565AS-IN,"ホワイト,ベージュ",,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/mlz-gx565as-in.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 18畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス GXシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/mlz-gx565as-in.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/rc.jpg,,,,mitsubishi_housing/201504/sub/panel1.jpg,,"<div class=""set"">▼セット内容<br />室内機：MLZ-GX565AS-IN x 1<br />リモコン：同梱リモコン x 1<br />パネル：MAC-464PW x 1<br /></div>",,,,,,,2,0,1,MLZ-GX565AS-IN,,1,,348840,348840,,0,,,,,,,,,,,,,,,,,"200150,210284",
500696,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 1方向天井カセット形 20畳程度 システムマルチ 室内ユニット GXシリーズ,1,,"MLZ-GX635AS-IN｜【三菱電機 ハウジングエアコン 霧ケ峰】 1方向天井カセット形 20畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス GXシリーズ｜販売価格:413,640｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 20畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス GXシリーズ,MLZ-GX635AS-IN,"ホワイト,ベージュ",,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/mlz-gx635as-in.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 20畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス GXシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/mlz-gx635as-in.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/rc.jpg,,,,mitsubishi_housing/201504/sub/panel1.jpg,,"<div class=""set"">▼セット内容<br />室内機：MLZ-GX635AS-IN x 1<br />リモコン：同梱リモコン x 1<br />パネル：MAC-464PW x 1<br /></div>",,,,,,,2,0,1,MLZ-GX635AS-IN,,1,,413640,413640,,0,,,,,,,,,,,,,,,,,"200150,210286",
500697,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 1方向小能力天井カセット形 6畳程度 システムマルチ 室内ユニット,1,,"MLZ-225AS-IN｜【三菱電機 ハウジングエアコン 霧ケ峰】 1方向小能力天井カセット形 6畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス｜販売価格:191,160｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向小能力天井カセット形 6畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス,MLZ-225AS-IN,"ホワイト,ベージュ",,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/mlz-225as-in.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向小能力天井カセット形 6畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/mlz-225as-in.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/rc.jpg,,,,mitsubishi_housing/201504/sub/panel1.jpg,,"<div class=""set"">▼セット内容<br />室内機：MLZ-225AS-IN x 1<br />リモコン：同梱リモコン x 1<br />パネル：MAC-M05PW x 1<br /></div>",,,,,,,2,0,1,MLZ-225AS-IN,,1,,191160,191160,,0,,,,,,,,,,,,,,,,,"200150,210273",
500698,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 1方向小能力天井カセット形 8畳程度 システムマルチ 室内ユニット,1,,"MLZ-255AS-IN｜【三菱電機 ハウジングエアコン 霧ケ峰】 1方向小能力天井カセット形 8畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス｜販売価格:201,960｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向小能力天井カセット形 8畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス,MLZ-255AS-IN,"ホワイト,ベージュ",,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/mlz-255as-in.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向小能力天井カセット形 8畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/mlz-255as-in.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/rc.jpg,,,,mitsubishi_housing/201504/sub/panel1.jpg,,"<div class=""set"">▼セット内容<br />室内機：MLZ-255AS-IN x 1<br />リモコン：同梱リモコン x 1<br />パネル：MAC-M05PW x 1<br /></div>",,,,,,,2,0,1,MLZ-255AS-IN,,1,,201960,201960,,0,,,,,,,,,,,,,,,,,"200150,210274",
500699,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 2方向天井カセット形 14畳程度 システムマルチ 室内ユニット Wシリーズ,1,,"MLZ-W405AS-IN｜【三菱電機 ハウジングエアコン 霧ケ峰】 2方向天井カセット形 14畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス Wシリーズ｜販売価格:302,400｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>2方向天井カセット形 14畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス Wシリーズ,MLZ-W405AS-IN,"ホワイト,ベージュ",,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/mlz-w405as-in.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>2方向天井カセット形 14畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス Wシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/mlz-w405as-in.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/rc.jpg,,,,mitsubishi_housing/201504/sub/panel1.jpg,,"<div class=""set"">▼セット内容<br />室内機：MLZ-W405AS-IN x 1<br />リモコン：同梱リモコン x 1<br />パネル：MAC-W03PW x 1<br /></div>",,,,,,,2,0,1,MLZ-W405AS-IN,,1,,302400,302400,,0,,,,,,,,,,,,,,,,,"200151,210307",
500700,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 2方向天井カセット形 16畳程度 システムマルチ 室内ユニット Wシリーズ,1,,"MLZ-W505AS-IN｜【三菱電機 ハウジングエアコン 霧ケ峰】 2方向天井カセット形 16畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス Wシリーズ｜販売価格:343,440｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>2方向天井カセット形 16畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス Wシリーズ,MLZ-W505AS-IN,"ホワイト,ベージュ",,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/mlz-w505as-in.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>2方向天井カセット形 16畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス Wシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/mlz-w505as-in.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/rc.jpg,,,,mitsubishi_housing/201504/sub/panel1.jpg,,"<div class=""set"">▼セット内容<br />室内機：MLZ-W505AS-IN x 1<br />リモコン：同梱リモコン x 1<br />パネル：MAC-W03PW x 1<br /></div>",,,,,,,2,0,1,MLZ-W505AS-IN,,1,,343440,343440,,0,,,,,,,,,,,,,,,,,"200151,210310",
500701,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 2方向天井カセット形 18畳程度 システムマルチ 室内ユニット Wシリーズ,1,,"MLZ-W565AS-IN｜【三菱電機 ハウジングエアコン 霧ケ峰】 2方向天井カセット形 18畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス Wシリーズ｜販売価格:410,400｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>2方向天井カセット形 18畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス Wシリーズ,MLZ-W565AS-IN,"ホワイト,ベージュ",,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/mlz-w565as-in.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>2方向天井カセット形 18畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス Wシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/mlz-w565as-in.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/rc.jpg,,,,mitsubishi_housing/201504/sub/panel1.jpg,,"<div class=""set"">▼セット内容<br />室内機：MLZ-W565AS-IN x 1<br />リモコン：同梱リモコン x 1<br />パネル：MAC-W03PW x 1<br /></div>",,,,,,,2,0,1,MLZ-W565AS-IN,,1,,410400,410400,,0,,,,,,,,,,,,,,,,,"200151,210314",
500702,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 2方向天井カセット形 20畳程度 システムマルチ 室内ユニット Wシリーズ,1,,"MLZ-W635AS-IN｜【三菱電機 ハウジングエアコン 霧ケ峰】 2方向天井カセット形 20畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス Wシリーズ｜販売価格:480,600｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>2方向天井カセット形 20畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス Wシリーズ,MLZ-W635AS-IN,"ホワイト,ベージュ",,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/mlz-w635as-in.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>2方向天井カセット形 20畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス Wシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/mlz-w635as-in.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/rc.jpg,,,,mitsubishi_housing/201504/sub/panel1.jpg,,"<div class=""set"">▼セット内容<br />室内機：MLZ-W635AS-IN x 1<br />リモコン：同梱リモコン x 1<br />パネル：MAC-W03PW x 1<br /></div>",,,,,,,2,0,1,MLZ-W635AS-IN,,1,,480600,480600,,0,,,,,,,,,,,,,,,,,"200151,210316",
500703,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 フリービルトイン形 10畳程度 システムマルチ 室内ユニット,1,,"MBZ-285AS-IN｜【三菱電機 ハウジングエアコン 霧ケ峰】 フリービルトイン形 10畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス｜販売価格:183,600｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>フリービルトイン形 10畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス,MBZ-285AS-IN,,,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/mbz-285as-in.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>フリービルトイン形 10畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/mbz-285as-in.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/rc.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：MBZ-285AS-IN x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,MBZ-285AS-IN,,1,,183600,183600,,0,,,,,,,,,,,,,,,,,"200154,210395",
500704,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 フリービルトイン形 12畳程度 システムマルチ 室内ユニット,1,,"MBZ-365AS-IN｜【三菱電機 ハウジングエアコン 霧ケ峰】 フリービルトイン形 12畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス｜販売価格:205,200｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>フリービルトイン形 12畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス,MBZ-365AS-IN,,,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/mbz-365as-in.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>フリービルトイン形 12畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/mbz-365as-in.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/rc.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：MBZ-365AS-IN x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,MBZ-365AS-IN,,1,,205200,205200,,0,,,,,,,,,,,,,,,,,"200154,210396",
500705,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 フリービルトイン形 14畳程度 システムマルチ 室内ユニット,1,,"MBZ-405AS-IN｜【三菱電機 ハウジングエアコン 霧ケ峰】 フリービルトイン形 14畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス｜販売価格:226,800｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>フリービルトイン形 14畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス,MBZ-405AS-IN,,,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/mbz-405as-in.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>フリービルトイン形 14畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/mbz-405as-in.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/rc.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：MBZ-405AS-IN x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,MBZ-405AS-IN,,1,,226800,226800,,0,,,,,,,,,,,,,,,,,"200154,210397",
500706,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 フリービルトイン形 16畳程度 システムマルチ 室内ユニット,1,,"MBZ-505AS-IN｜【三菱電機 ハウジングエアコン 霧ケ峰】 フリービルトイン形 16畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス｜販売価格:239,760｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>フリービルトイン形 16畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス,MBZ-505AS-IN,,,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/mbz-505as-in.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>フリービルトイン形 16畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/mbz-505as-in.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/rc.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：MBZ-505AS-IN x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,MBZ-505AS-IN,,1,,239760,239760,,0,,,,,,,,,,,,,,,,,"200154,210400",
500707,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 1方向天井カセット形 10畳程度 シングル HXシリーズ,1,,"MLZ-HX285S｜【三菱電機 ハウジングエアコン 霧ケ峰】 1方向天井カセット形 10畳程度 シングル 単相200V 室内・室外選択 ワイヤレス HXシリーズ｜販売価格:489,240｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 10畳程度<br>シングル 単相200V 室内・室外選択 ワイヤレス HXシリーズ,MLZ-HX285S,"ホワイト,ベージュ",,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/mlz-hx285s.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 10畳程度<br>シングル 単相200V 室内・室外選択 ワイヤレス HXシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/mlz-hx285s.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,mitsubishi_housing/201504/sub/mulz-hx285s.jpg,,,,mitsubishi_housing/201504/sub/rc.jpg,,,,mitsubishi_housing/201504/sub/panel1.jpg,,"<div class=""set"">▼セット内容<br />室内機：MLZ-HX285S-IN x 1<br />室外機：MULZ-HX285S x 1<br />リモコン：同梱リモコン x 1<br />パネル：MAC-D05PW x 1<br /></div>",,,,,,,2,0,1,MLZ-HX285S,,1,,489240,489240,,0,,,,,,,,,,,,,,,,,"200141,210005",
